climate,policy,country,crop,delta_share_median,delta_lo,delta_hi,base_share_median
ssp245,contraction,Nigeria,sorghum_millet,0.04473729804158211,0.0435081422328949,0.04629598557949066,0.2525235004723072
ssp245,contraction,Nigeria,teff,0.0,0.0,0.0,0.0
ssp245,contraction,Nigeria,other,-0.0029046940617263317,-0.0031095119193196297,-0.0027472618967294693,0.05310905305668712
ssp245,contraction,Nigeria,rice,-0.00448334077373147,-0.004689632914960384,-0.004298027604818344,0.04558158293366432
ssp245,contraction,Nigeria,wheat_barley,1.2405129382386804e-05,5.381567461881787e-06,1.9428262021392584e-05,0.00016407448129029945
ssp245,contraction,Tanzania,maize,0.07052507624030113,0.06808041036128998,0.07314077764749527,0.29091310128569603
ssp245,contraction,Tanzania,tree_crops,-0.01179001122363843,-0.012609602184966207,-0.011217075283639133,0.053043418331071734
ssp245,contraction,Tanzania,tubers,0.004948459332808852,0.004541277419775724,0.005457350052893162,0.10385755798779428
ssp245,contraction,Tanzania,legumes,0.04383953183423728,0.0417584371753037,0.04611422726884484,0.09253345604520291
ssp245,contraction,Tanzania,sorghum_millet,0.01651595998555422,0.015103834681212902,0.018292424269020557,0.025377202546223998
ssp245,contraction,Tanzania,teff,0.0,0.0,0.0,0.0
ssp245,contraction,Tanzania,other,-0.11577556328848004,-0.12010991293936968,-0.11233469750732183,0.37787464912980795
ssp245,contraction,Tanzania,rice,-0.009084082674235106,-0.010174303315579891,-0.008117852732539177,0.055247485637664795
ssp245,contraction,Tanzania,wheat_barley,0.0008840898517519236,0.0006047285278327763,0.0012588656973093748,0.0013386090286076069
ssp245,contraction,Uganda,maize,0.0352825578302145,0.0346076674759388,0.036407582461833954,0.12411375343799591
ssp245,contraction,Uganda,tree_crops,-0.11092564195860177,-0.11256746901199222,-0.109117791056633,0.35854902560822666
ssp245,contraction,Uganda,tubers,0.02330854395404458,0.022631129482761025,0.02374149498064071,0.18371026747627184
ssp245,contraction,Uganda,legumes,0.05755479377694428,0.056335628032684326,0.058593313209712505,0.2239737471099943
ssp245,contraction,Uganda,sorghum_millet,0.01122211990877986,0.010859174653887749,0.011729894205927849,0.04888562299311161
ssp245,contraction,Uganda,teff,0.0,0.0,0.0,0.0
ssp245,contraction,Uganda,other,-0.01609383092727512,-0.016514244256541133,-0.015506558120250702,0.052016420755535364
ssp245,contraction,Uganda,rice,-0.0004946605768054724,-0.0005428232252597809,-0.00044880970381200314,0.008711627568118274
ssp245,contraction,Uganda,wheat_barley,0.0,0.0,0.0,0.0
ssp245,insurance,Ethiopia,maize,0.0316979568451643,0.03079390525817871,0.03247605636715889,0.1280706413090229
ssp245,insurance,Ethiopia,tree_crops,-0.07253295835107565,-0.07415563240647316,-0.07143559679389,0.333287063986063
ssp245,insurance,Ethiopia,tubers,-0.018871439446229488,-0.019453318091109395,-0.018307700636796653,0.06516734918113798
ssp245,insurance,Ethiopia,legumes,0.021800146903842688,0.021256238222122192,0.022573272697627544,0.08825611649081111
ssp245,insurance,Ethiopia,sorghum_millet,0.029363391920924187,0.028423532843589783,0.030101589858531952,0.1144692674279213
ssp245,insurance,Ethiopia,teff,-0.013134384527802467,-0.013585695996880531,-0.012677481397986412,0.07900177966803312
ssp245,insurance,Ethiopia,other,0.005497960140928626,0.005067275837063789,0.005898686358705163,0.09550956659950316
ssp245,insurance,Ethiopia,rice,-0.0006492315733339638,-0.0007245648303069174,-0.000559913576580584,0.0023708831577096134
ssp245,insurance,Ethiopia,wheat_barley,0.017023704014718533,0.016480330377817154,0.01758943870663643,0.09380923304706812
ssp245,insurance,Malawi,maize,-0.03052811324596405,-0.032679229974746704,-0.027861937880516052,0.6459575667977333
ssp245,insurance,Malawi,tree_crops,0.00659676268696785,0.005525752902030945,0.007507652044296265,0.07890075817704201
ssp245,insurance,Malawi,tubers,8.765025995671749e-06,-0.00015135167632251978,0.00019364315085113049,0.019391698064282537
ssp245,insurance,Malawi,legumes,0.028928585350513458,0.02703501656651497,0.0311684962362051,0.17109413258731365
ssp245,insurance,Malawi,sorghum_millet,0.009394723922014236,0.008104869164526463,0.010723988059908152,0.015398052288219333
ssp245,insurance,Malawi,teff,0.0,0.0,0.0,0.0
ssp245,insurance,Malawi,other,-0.014035825151950121,-0.015094873495399952,-0.012964938767254353,0.06759434193372726
ssp245,insurance,Malawi,rice,-0.00044341408647596836,-0.0005760050844401121,-0.00029725657077506185,0.0016708573675714433
ssp245,insurance,Malawi,wheat_barley,0.0,0.0,0.0,0.0
ssp245,insurance,Mali,maize,-8.149631321430206e-05,-0.0016895029693841934,0.0016525555402040482,0.15205582976341248
ssp245,insurance,Mali,tree_crops,-0.024773437762632966,-0.02654288336634636,-0.023115342715755105,0.18448114464990795
ssp245,insurance,Mali,tubers,-0.0009955561545211822,-0.0012048791395500302,-0.0007073569286148995,0.006133521150331944
ssp245,insurance,Mali,legumes,0.03066788404248655,0.027414393611252308,0.03340718219988048,0.050885338918305933
ssp245,insurance,Mali,sorghum_millet,0.05899825319647789,0.05588427931070328,0.06164714694023132,0.4340849369764328
ssp245,insurance,Mali,teff,0.0,0.0,0.0,0.0
ssp245,insurance,Mali,other,-0.01818915386684239,-0.019135629758238792,-0.016586769837886095,0.05913722142577171
ssp245,insurance,Mali,rice,-0.04567536246031523,-0.04744557663798332,-0.04410317447036505,0.11286686919629574
ssp245,insurance,Mali,wheat_barley,0.0,0.0,0.0,0.0
ssp245,insurance,Nigeria,maize,0.0409951638430357,0.04002482816576958,0.042149629443883896,0.16255632415413857
ssp245,insurance,Nigeria,tree_crops,-0.010003475530538708,-0.010415187804028392,-0.0095390307251364,0.04676481056958437
ssp245,insurance,Nigeria,tubers,-0.08545421902090311,-0.08697983622550964,-0.0838335957378149,0.3071940317749977
ssp245,insurance,Nigeria,legumes,0.01100305188447237,0.01043584756553173,0.011699007824063301,0.13231385126709938
ssp245,insurance,Nigeria,sorghum_millet,0.060058776289224625,0.05815722793340683,0.061432912945747375,0.2525235004723072
ssp245,insurance,Nigeria,teff,0.0,0.0,0.0,0.0
ssp245,insurance,Nigeria,other,-0.0022916742600500584,-0.002646997105330229,-0.001902358140796423,0.05310905305668712
ssp245,insurance,Nigeria,rice,-0.014223285019397736,-0.014828772284090519,-0.013634001836180687,0.04558158293366432
ssp245,insurance,Nigeria,wheat_barley,6.7602304625324905e-06,2.9481816454790533e-06,1.0426956578157842e-05,0.00016407448129029945
ssp245,insurance,Tanzania,maize,0.04446210339665413,0.04256277531385422,0.04611606150865555,0.29091310128569603
ssp245,insurance,Tanzania,tree_crops,-0.009106813580729067,-0.009689664002507925,-0.008669490809552372,0.053043418331071734
ssp245,insurance,Tanzania,tubers,-0.00414318882394582,-0.004527558805420995,-0.0036862113047391176,0.10385755798779428
ssp245,insurance,Tanzania,legumes,0.02877564518712461,0.02707502176053822,0.030332787428051233,0.09253345604520291
ssp245,insurance,Tanzania,sorghum_millet,0.011170940473675728,0.010232284665107727,0.01261671632528305,0.025377202546223998
ssp245,insurance,Tanzania,teff,0.0,0.0,0.0,0.0
ssp245,insurance,Tanzania,other,-0.05777684040367603,-0.059777671471238136,-0.055850280448794365,0.37787464912980795
ssp245,insurance,Tanzania,rice,-0.013640237506479025,-0.015192433260381222,-0.012090141884982586,0.055247485637664795
ssp245,insurance,Tanzania,wheat_barley,0.00019527773838490248,0.00012479873839765787,0.0002691966947168112,0.0013386090286076069
ssp245,insurance,Uganda,maize,0.004025643691420555,0.0038171671330928802,0.0041806660592556,0.12411375343799591
ssp245,insurance,Uganda,tree_crops,-0.04727001267019659,-0.04803122649900615,-0.04627879452891648,0.35854902560822666
ssp245,insurance,Uganda,tubers,0.020621315052267164,0.020139745669439435,0.020937534514814615,0.18371026747627184
ssp245,insurance,Uganda,legumes,0.01608027657493949,0.015785167459398508,0.016384221613407135,0.2239737471099943
ssp245,insurance,Uganda,sorghum_millet,0.017786152195185423,0.01715362537652254,0.018717417493462563,0.04888562299311161
ssp245,insurance,Uganda,teff,0.0,0.0,0.0,0.0
ssp245,insurance,Uganda,other,-0.010572630446404219,-0.010923003312200308,-0.01024194760248065,0.052016420755535364
ssp245,insurance,Uganda,rice,-0.0006859353743493557,-0.0007543375249952078,-0.0005977645050734282,0.008711627568118274
ssp245,insurance,Uganda,wheat_barley,0.0,0.0,0.0,0.0
ssp245,none,Ethiopia,maize,-6.943009793758392e-05,-0.00030960142612457275,0.00018369778990745544,0.1280706413090229
ssp245,none,Ethiopia,tree_crops,0.01943525392562151,0.0185155738145113,0.020302778109908104,0.333287063986063
ssp245,none,Ethiopia,tubers,-0.004723923746496439,-0.005001598037779331,-0.004446185892447829,0.06516734918113798
ssp245,none,Ethiopia,legumes,-0.000951679889112711,-0.0011139176785945892,-0.000781916081905365,0.08825611649081111
ssp245,none,Ethiopia,sorghum_millet,-0.002322070300579071,-0.002598486840724945,-0.002052169293165207,0.1144692674279213
ssp245,none,Ethiopia,teff,-0.006250485777854919,-0.006456540897488594,-0.006079657003283501,0.07900177966803312
ssp245,none,Ethiopia,other,0.00016438588500022888,4.029553383588791e-05,0.0002767331898212433,0.09550956659950316
ssp245,none,Ethiopia,rice,-0.00030015569063834846,-0.00033483910374343395,-0.0002553379745222628,0.0023708831577096134
ssp245,none,Ethiopia,wheat_barley,-0.0049799662083387375,-0.005243243649601936,-0.00477399118244648,0.09380923304706812
ssp245,none,Malawi,maize,-0.006449803709983826,-0.007144659757614136,-0.005739450454711914,0.6459575667977333
ssp245,none,Malawi,tree_crops,0.003765743225812912,0.0031364858150482178,0.004251249134540558,0.07890075817704201
ssp245,none,Malawi,tubers,0.0004289549542590976,0.00034828041680157185,0.0005285657243803144,0.019391698064282537
ssp245,none,Malawi,legumes,0.004391968250274658,0.0038042087107896805,0.004829885438084602,0.17109413258731365
ssp245,none,Malawi,sorghum_millet,0.0004928763955831528,0.00044141151010990143,0.000560699962079525,0.015398052288219333
ssp245,none,Malawi,teff,0.0,0.0,0.0,0.0
ssp245,none,Malawi,other,-0.0024049710482358932,-0.0027744099497795105,-0.0020094187930226326,0.06759434193372726
ssp245,none,Malawi,rice,-0.00018967926735058427,-0.00024586787912994623,-0.00012543366756290197,0.0016708573675714433
ssp245,none,Malawi,wheat_barley,0.0,0.0,0.0,0.0
ssp245,none,Mali,maize,-0.003768259659409523,-0.0041291117668151855,-0.0034532099962234497,0.15205582976341248
ssp245,none,Mali,tree_crops,0.005733851110562682,0.005351706873625517,0.00616236450150609,0.18448114464990795
ssp245,none,Mali,tubers,0.0004950969305355102,0.0004236431559547782,0.0005963281728327274,0.006133521150331944
ssp245,none,Mali,legumes,0.004056637408211827,0.0036789949517697096,0.004424674436450005,0.050885338918305933
ssp245,none,Mali,sorghum_millet,0.01393108069896698,0.013140171766281128,0.014890491962432861,0.4340849369764328
ssp245,none,Mali,teff,0.0,0.0,0.0,0.0
ssp245,none,Mali,other,-0.00390118220821023,-0.004493683576583862,-0.003108222968876362,0.05913722142577171
ssp245,none,Mali,rice,-0.016608454287052155,-0.017202185466885567,-0.015639886260032654,0.11286686919629574
ssp245,none,Mali,wheat_barley,0.0,0.0,0.0,0.0
ssp245,none,Nigeria,maize,-0.004399901255965233,-0.004693206399679184,-0.004107583314180374,0.16255632415413857
ssp245,none,Nigeria,tree_crops,-0.00020624382887035608,-0.0002547202166169882,-0.000165675301104784,0.04676481056958437
ssp245,none,Nigeria,tubers,0.027930887416005135,0.027058754116296768,0.02908352017402649,0.3071940317749977
ssp245,none,Nigeria,legumes,-0.006838354282081127,-0.007047915831208229,-0.006662113592028618,0.13231385126709938
ssp245,none,Nigeria,sorghum_millet,-0.012268070131540298,-0.012846879661083221,-0.011611707508563995,0.2525235004723072
ssp245,none,Nigeria,teff,0.0,0.0,0.0,0.0
ssp245,none,Nigeria,other,-0.0018595843575894833,-0.0019454406574368477,-0.0017654458060860634,0.05310905305668712
ssp245,none,Nigeria,rice,-0.0023929253220558167,-0.002544170245528221,-0.0022479835897684097,0.04558158293366432
ssp245,none,Nigeria,wheat_barley,-1.545455597806722e-05,-2.4190463591367006e-05,-7.156835636124015e-06,0.00016407448129029945
ssp245,none,Tanzania,maize,-0.00873071700334549,-0.009480036795139313,-0.007949359714984894,0.29091310128569603
ssp245,none,Tanzania,tree_crops,0.0010234619840048254,0.0009327017469331622,0.001119136461056769,0.053043418331071734
ssp245,none,Tanzania,tubers,-0.0026530810864642262,-0.002859469735994935,-0.002406058367341757,0.10385755798779428
ssp245,none,Tanzania,legumes,-0.003866909653879702,-0.004254958592355251,-0.003534505609422922,0.09253345604520291
ssp245,none,Tanzania,sorghum_millet,-0.0010110926814377308,-0.0011629718355834484,-0.0008017159998416901,0.025377202546223998
ssp245,none,Tanzania,teff,0.0,0.0,0.0,0.0
ssp245,none,Tanzania,other,0.025167974643409252,0.0239297766238451,0.026223829947412014,0.37787464912980795
ssp245,none,Tanzania,rice,-0.009786238428205252,-0.01088401023298502,-0.008967483416199684,0.055247485637664795
ssp245,none,Tanzania,wheat_barley,-0.00011528999311849475,-0.00016305188182741404,-7.736816769465804e-05,0.0013386090286076069
ssp245,none,Uganda,maize,0.003921227529644966,0.0034567005932331085,0.004413355141878128,0.12411375343799591
ssp245,none,Uganda,tree_crops,0.007583328173495829,0.006604303373023868,0.008671429473906755,0.35854902560822666
ssp245,none,Uganda,tubers,-0.004167760664131492,-0.004410967230796814,-0.003942399751394987,0.18371026747627184
ssp245,none,Uganda,legumes,-0.0008599610300734639,-0.0013991119340062141,-0.00041615800000727177,0.2239737471099943
ssp245,none,Uganda,sorghum_millet,-0.003187991213053465,-0.0033565089106559753,-0.0029622381553053856,0.04888562299311161
ssp245,none,Uganda,teff,0.0,0.0,0.0,0.0
ssp245,none,Uganda,other,-0.003304098383523524,-0.0034379272256046534,-0.003159903921186924,0.052016420755535364
ssp245,none,Uganda,rice,2.4101464077830315e-05,-1.1516734957695007e-05,5.961139686405659e-05,0.008711627568118274
ssp245,none,Uganda,wheat_barley,0.0,0.0,0.0,0.0
ssp245,safety_net,Ethiopia,maize,0.04239721968770027,0.04145273566246033,0.043487172573804855,0.1280706413090229
ssp245,safety_net,Ethiopia,tree_crops,-0.10291959159076214,-0.1047453349456191,-0.10161458794027567,0.333287063986063
ssp245,safety_net,Ethiopia,tubers,-0.02432093967217952,-0.025009217555634677,-0.023654561839066446,0.06516734918113798
ssp245,safety_net,Ethiopia,legumes,0.029928184114396572,0.02915627881884575,0.030777023173868656,0.08825611649081111
ssp245,safety_net,Ethiopia,sorghum_millet,0.039695536717772484,0.038446273654699326,0.04045230522751808,0.1144692674279213
ssp245,safety_net,Ethiopia,teff,-0.016622528433799744,-0.01715482585132122,-0.016058823093771935,0.07900177966803312
ssp245,safety_net,Ethiopia,other,0.009182622423395514,0.008629248477518559,0.009714902378618717,0.09550956659950316
ssp245,safety_net,Ethiopia,rice,-0.0008109625923680142,-0.0009031691588461399,-0.0007035876042209566,0.0023708831577096134
ssp245,safety_net,Ethiopia,wheat_barley,0.02356818877160549,0.02285573072731495,0.02425558865070343,0.09380923304706812
ssp245,safety_net,Malawi,maize,-0.039994657039642334,-0.043248534202575684,-0.03657335042953491,0.6459575667977333
ssp245,safety_net,Malawi,tree_crops,0.008646223694086075,0.007511354982852936,0.009749628603458405,0.07890075817704201
ssp245,safety_net,Malawi,tubers,2.7325237169861794e-05,-0.00017764430958777666,0.00026235939003527164,0.019391698064282537
ssp245,safety_net,Malawi,legumes,0.03618730325251818,0.03375053219497204,0.038930343464016914,0.17109413258731365
ssp245,safety_net,Malawi,sorghum_millet,0.012915364000946283,0.01114361360669136,0.01481931284070015,0.015398052288219333
ssp245,safety_net,Malawi,teff,0.0,0.0,0.0,0.0
ssp245,safety_net,Malawi,other,-0.017279545310884714,-0.01877210196107626,-0.016186904162168503,0.06759434193372726
ssp245,safety_net,Malawi,rice,-0.0005578075652010739,-0.0007208778988569975,-0.00037332321517169476,0.0016708573675714433
ssp245,safety_net,Malawi,wheat_barley,0.0,0.0,0.0,0.0
ssp245,safety_net,Mali,maize,-0.001733408309519291,-0.0038093924522399902,0.0002664737403392792,0.15205582976341248
ssp245,safety_net,Mali,tree_crops,-0.03289656725246459,-0.03514205780811608,-0.031086972448974848,0.18448114464990795
ssp245,safety_net,Mali,tubers,-0.001173466836917214,-0.0014143918524496257,-0.0007970386068336666,0.006133521150331944
ssp245,safety_net,Mali,legumes,0.04474727530032396,0.04074751539155841,0.04878553142771125,0.050885338918305933
ssp245,safety_net,Mali,sorghum_millet,0.06305177137255669,0.05988999456167221,0.06683529913425446,0.4340849369764328
ssp245,safety_net,Mali,teff,0.0,0.0,0.0,0.0
ssp245,safety_net,Mali,other,-0.022083112271502614,-0.023547947872430086,-0.020553680136799812,0.05913722142577171
ssp245,safety_net,Mali,rice,-0.04993921937420964,-0.05166033748537302,-0.04803189914673567,0.11286686919629574
ssp245,safety_net,Mali,wheat_barley,0.0,0.0,0.0,0.0
ssp245,safety_net,Nigeria,maize,0.044403210282325745,0.04314887151122093,0.04554370045661926,0.16255632415413857
ssp245,safety_net,Nigeria,tree_crops,-0.011769329372327775,-0.012289766920730472,-0.011199477594345808,0.04676481056958437
ssp245,safety_net,Nigeria,tubers,-0.11607578489929438,-0.1175917536020279,-0.11394497938454151,0.3071940317749977
ssp245,safety_net,Nigeria,legumes,0.01565979328006506,0.014868736267089844,0.01652074046432972,0.13231385126709938
ssp245,safety_net,Nigeria,sorghum_millet,0.08644265308976173,0.08456959575414658,0.08849290013313293,0.2525235004723072
ssp245,safety_net,Nigeria,teff,0.0,0.0,0.0,0.0
ssp245,safety_net,Nigeria,other,-0.0017260769382119179,-0.0021949848160147667,-0.0012402492575347424,0.05310905305668712
ssp245,safety_net,Nigeria,rice,-0.016834951704367995,-0.017588535323739052,-0.016189427580684423,0.04558158293366432
ssp245,safety_net,Nigeria,wheat_barley,9.654104360379279e-06,4.647830792237073e-06,1.5227298717945814e-05,0.00016407448129029945
ssp245,safety_net,Tanzania,maize,0.056513138115406036,0.05422268807888031,0.058541104197502136,0.29091310128569603
ssp245,safety_net,Tanzania,tree_crops,-0.012497199699282646,-0.01328687637578696,-0.01189119613263756,0.053043418331071734
ssp245,safety_net,Tanzania,tubers,-0.004821552021894604,-0.005388391902670264,-0.0042029134929180145,0.10385755798779428
ssp245,safety_net,Tanzania,legumes,0.039707625517621636,0.03727579512633383,0.04149120976217091,0.09253345604520291
ssp245,safety_net,Tanzania,sorghum_millet,0.016397295985370874,0.014983012340962887,0.01844139490276575,0.025377202546223998
ssp245,safety_net,Tanzania,teff,0.0,0.0,0.0,0.0
ssp245,safety_net,Tanzania,other,-0.0767311961390078,-0.07950086705386639,-0.07426750101149082,0.37787464912980795
ssp245,safety_net,Tanzania,rice,-0.018756206147372723,-0.02050825860351324,-0.017175561748445034,0.055247485637664795
ssp245,safety_net,Tanzania,wheat_barley,0.00022601254750043154,0.00014130573254078627,0.00030752154998481274,0.0013386090286076069
ssp245,safety_net,Uganda,maize,0.008964579552412033,0.008702024817466736,0.00916183739900589,0.12411375343799591
ssp245,safety_net,Uganda,tree_crops,-0.07832833286374807,-0.07928973087109625,-0.07741049979813397,0.35854902560822666
ssp245,safety_net,Uganda,tubers,0.027674014738295227,0.027130135451443493,0.028205954236909747,0.18371026747627184
ssp245,safety_net,Uganda,legumes,0.028031954658217728,0.02759700152091682,0.02852379239629954,0.2239737471099943
ssp245,safety_net,Uganda,sorghum_millet,0.028014186769723892,0.02671835944056511,0.02885577082633972,0.04888562299311161
ssp245,safety_net,Uganda,teff,0.0,0.0,0.0,0.0
ssp245,safety_net,Uganda,other,-0.01270785415545106,-0.013087124098092318,-0.012295366497710347,0.052016420755535364
ssp245,safety_net,Uganda,rice,-0.0017061467515304685,-0.0018340807873755693,-0.001545599428936839,0.008711627568118274
ssp245,safety_net,Uganda,wheat_barley,0.0,0.0,0.0,0.0
ssp245,transfer,Ethiopia,maize,0.017115654423832893,0.016568049788475037,0.01759713515639305,0.1280706413090229
ssp245,transfer,Ethiopia,tree_crops,-0.0394442193210125,-0.04053900204598904,-0.03854155354201794,0.333287063986063
ssp245,transfer,Ethiopia,tubers,-0.011509961448609829,-0.011929260101169348,-0.011121653951704502,0.06516734918113798
ssp245,transfer,Ethiopia,legumes,0.010474156122654676,0.010201090015470982,0.010941239073872566,0.08825611649081111
ssp245,transfer,Ethiopia,sorghum_millet,0.016382619738578796,0.015884671360254288,0.01681756228208542,0.1144692674279213
ssp245,transfer,Ethiopia,teff,-0.0029835253953933716,-0.0031391028314828873,-0.002774639055132866,0.07900177966803312
ssp245,transfer,Ethiopia,other,0.002048353315331042,0.0018157628364861012,0.0023017488420009613,0.09550956659950316
ssp245,transfer,Ethiopia,rice,-0.0003687359276227653,-0.0004200433613732457,-0.00032063687103800476,0.0023708831577096134
ssp245,transfer,Ethiopia,wheat_barley,0.008299052715301514,0.007977252826094627,0.008612830191850662,0.09380923304706812
ssp245,transfer,Malawi,maize,-0.017303571105003357,-0.018424540758132935,-0.01557818055152893,0.6459575667977333
ssp245,transfer,Malawi,tree_crops,0.003938633948564529,0.0031978487968444824,0.004674367606639862,0.07890075817704201
ssp245,transfer,Malawi,tubers,0.0002781465300358832,0.0001872517168521881,0.0003988637472502887,0.019391698064282537
ssp245,transfer,Malawi,legumes,0.01863874588161707,0.017233049497008324,0.02004139870405197,0.17109413258731365
ssp245,transfer,Malawi,sorghum_millet,0.003041468560695648,0.0026615778915584087,0.0034275869838893414,0.015398052288219333
ssp245,transfer,Malawi,teff,0.0,0.0,0.0,0.0
ssp245,transfer,Malawi,other,-0.0083689596503973,-0.009043756872415543,-0.007620073854923248,0.06759434193372726
ssp245,transfer,Malawi,rice,-0.0002366763073951006,-0.00030721258372068405,-0.00015079975128173828,0.0016708573675714433
ssp245,transfer,Malawi,wheat_barley,0.0,0.0,0.0,0.0
ssp245,transfer,Mali,maize,0.0005899947136640549,-0.000534694641828537,0.001327071338891983,0.15205582976341248
ssp245,transfer,Mali,tree_crops,-0.003165603382512927,-0.004046209156513214,-0.0022096214815974236,0.18448114464990795
ssp245,transfer,Mali,tubers,-0.0005855195049662143,-0.0007149374578148127,-0.00043104891665279865,0.006133521150331944
ssp245,transfer,Mali,legumes,0.008905111579224467,0.007773782592266798,0.01002447190694511,0.050885338918305933
ssp245,transfer,Mali,sorghum_millet,0.04379822313785553,0.042158231139183044,0.04559856653213501,0.4340849369764328
ssp245,transfer,Mali,teff,0.0,0.0,0.0,0.0
ssp245,transfer,Mali,other,-0.014614664716646075,-0.015530109405517578,-0.013458887580782175,0.05913722142577171
ssp245,transfer,Mali,rice,-0.035003661178052425,-0.036256154999136925,-0.0337312426418066,0.11286686919629574
ssp245,transfer,Mali,wheat_barley,0.0,0.0,0.0,0.0
ssp245,transfer,Nigeria,maize,0.022009413689374924,0.021481379866600037,0.02280407026410103,0.16255632415413857
ssp245,transfer,Nigeria,tree_crops,-0.00717912579420954,-0.007454045116901398,-0.006800336064770818,0.04676481056958437
ssp245,transfer,Nigeria,tubers,-0.0506360474973917,-0.05181880295276642,-0.049224359914660454,0.3071940317749977
ssp245,transfer,Nigeria,legumes,0.01045403815805912,0.010120611637830734,0.010797632858157158,0.13231385126709938
ssp245,transfer,Nigeria,sorghum_millet,0.037066295742988586,0.03578783571720123,0.038048721849918365,0.2525235004723072
ssp245,transfer,Nigeria,teff,0.0,0.0,0.0,0.0
ssp245,transfer,Nigeria,other,-0.0022961434442549944,-0.002557419240474701,-0.0021068500354886055,0.05310905305668712
ssp245,transfer,Nigeria,rice,-0.009396568406373262,-0.009840057231485844,-0.009001083672046661,0.04558158293366432
ssp245,transfer,Nigeria,wheat_barley,4.598085070028901e-06,2.037173544522375e-06,7.085545803420246e-06,0.00016407448129029945
ssp245,transfer,Tanzania,maize,0.024826522916555405,0.023738212883472443,0.02618032693862915,0.29091310128569603
ssp245,transfer,Tanzania,tree_crops,-0.0041718691936694086,-0.004444414167664945,-0.003985669114626944,0.053043418331071734
ssp245,transfer,Tanzania,tubers,-0.0008914640638977289,-0.0010390395764261484,-0.0006356423255056143,0.10385755798779428
ssp245,transfer,Tanzania,legumes,0.014129400020465255,0.013180219568312168,0.01487515028566122,0.09253345604520291
ssp245,transfer,Tanzania,sorghum_millet,0.005360543495044112,0.00486103817820549,0.006014322862029076,0.025377202546223998
ssp245,transfer,Tanzania,teff,0.0,0.0,0.0,0.0
ssp245,transfer,Tanzania,other,-0.030517599545419216,-0.031507513485848904,-0.029347370378673077,0.37787464912980795
ssp245,transfer,Tanzania,rice,-0.00895583163946867,-0.010318276472389698,-0.007759404368698597,0.055247485637664795
ssp245,transfer,Tanzania,wheat_barley,0.00017152901273220778,0.00011757080210372806,0.00024284329265356064,0.0013386090286076069
ssp245,transfer,Uganda,maize,0.012514263391494751,0.012003865092992783,0.012971434742212296,0.12411375343799591
ssp245,transfer,Uganda,tree_crops,-0.047907965374179184,-0.049091345397755504,-0.04667292023077607,0.35854902560822666
ssp245,transfer,Uganda,tubers,0.01431248162407428,0.013983733486384153,0.014606328681111336,0.18371026747627184
ssp245,transfer,Uganda,legumes,0.024224670371040702,0.023507299250923097,0.02475884952582419,0.2239737471099943
ssp245,transfer,Uganda,sorghum_millet,0.007986627519130707,0.0076752956956624985,0.0084170401096344,0.04888562299311161
ssp245,transfer,Uganda,teff,0.0,0.0,0.0,0.0
ssp245,transfer,Uganda,other,-0.01036069355905056,-0.010684229200705886,-0.010018272791057825,0.052016420755535364
ssp245,transfer,Uganda,rice,-0.0007948732236400247,-0.0008767230901867151,-0.0007115576881915331,0.008711627568118274
ssp245,transfer,Uganda,wheat_barley,0.0,0.0,0.0,0.0
ssp585,both,Ethiopia,maize,0.03844372741878033,0.03759336844086647,0.039459194988012314,0.1280706413090229
ssp585,both,Ethiopia,tree_crops,-0.09330893727019429,-0.09499036706984043,-0.09206557087600231,0.333287063986063
ssp585,both,Ethiopia,tubers,-0.0220431896741502,-0.022683258401229978,-0.021431933739222586,0.06516734918113798
ssp585,both,Ethiopia,legumes,0.02751775598153472,0.026773910969495773,0.02828933112323284,0.08825611649081111
ssp585,both,Ethiopia,sorghum_millet,0.03625774383544922,0.03510575369000435,0.03698398172855377,0.1144692674279213
ssp585,both,Ethiopia,teff,-0.015286930836737156,-0.01577363908290863,-0.014738833531737328,0.07900177966803312
ssp585,both,Ethiopia,other,0.007013536989688873,0.006562414113432169,0.0074890367686748505,0.09550956659950316
ssp585,both,Ethiopia,rice,-0.000744488526834175,-0.0008294410072267056,-0.0006447217310778797,0.0023708831577096134
ssp585,both,Ethiopia,wheat_barley,0.022232595831155777,0.0215022973716259,0.022891804575920105,0.09380923304706812
ssp585,both,Malawi,maize,-0.03744354844093323,-0.04031574726104736,-0.03420223295688629,0.6459575667977333
ssp585,both,Malawi,tree_crops,0.00593586266040802,0.005007743835449219,0.006880700588226318,0.07890075817704201
ssp585,both,Malawi,tubers,-0.0003383965231478214,-0.0005120263667777181,-0.00013426307123154402,0.019391698064282537
ssp585,both,Malawi,legumes,0.036443266086280346,0.034143855795264244,0.03922642208635807,0.17109413258731365
ssp585,both,Malawi,sorghum_millet,0.011861116392537951,0.01015854673460126,0.013540349435061216,0.015398052288219333
ssp585,both,Malawi,teff,0.0,0.0,0.0,0.0
ssp585,both,Malawi,other,-0.016084618400782347,-0.017280119471251965,-0.014891243539750576,0.06759434193372726
ssp585,both,Malawi,rice,-0.00049910246161744,-0.000646144850179553,-0.0003340521361678839,0.0016708573675714433
ssp585,both,Malawi,wheat_barley,0.0,0.0,0.0,0.0
ssp585,both,Mali,maize,-0.006380428560078144,-0.008340703323483467,-0.004508374258875847,0.15205582976341248
ssp585,both,Mali,tree_crops,-0.025460784323513508,-0.027513699606060982,-0.02366387750953436,0.18448114464990795
