country,metric,param,S1,S1_lo,S1_hi,ST,ST_lo,ST_hi,n_ok
Mali,d_pbelow_both,trigger,0.3419763743877411,0.04082683473825455,0.5752004384994507,0.6621012091636658,0.4732041358947754,0.8615110516548157,128
Mali,d_pbelow_both,basis,-0.0749078243970871,-0.24630951881408691,0.08257139474153519,0.18064706027507782,0.09376426041126251,0.27787989377975464,128
Mali,d_pbelow_both,loading,-0.03635285422205925,-0.15748579800128937,0.0956912487745285,0.06556379050016403,0.022893689572811127,0.1190120205283165,128
Mali,d_pbelow_both,theta,0.0299284216016531,-0.22408172488212585,0.25641417503356934,0.5307902097702026,0.40533187985420227,0.6543850898742676,128
Mali,d_expinc_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,d_expinc_both,f_both,0.7242478728294373,0.431741327047348,1.011215090751648,0.7676171660423279,0.6463088393211365,0.9068348407745361,128
Mali,d_expinc_both,trigger,0.1341991126537323,-0.014089498668909073,0.2860247790813446,0.18589381873607635,0.1406341791152954,0.24770194292068481,128
Mali,d_expinc_both,basis,0.028630515560507774,-0.0058732470497488976,0.06895539909601212,0.014729928225278854,0.009922008030116558,0.020182382315397263,128
Mali,d_expinc_both,loading,0.11548440903425217,-0.013133822940289974,0.2811826765537262,0.11522407829761505,0.07427864521741867,0.1738682985305786,128
Mali,d_expinc_both,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pd_both,f_both,0.19305820763111115,-0.01565304398536682,0.4992242455482483,0.5498554706573486,0.3129608929157257,0.8898061513900757,128
Mali,pd_both,trigger,0.10106196254491806,-0.020808327943086624,0.29483047127723694,0.3936218023300171,0.25725579261779785,0.6318774819374084,128
Mali,pd_both,basis,-0.015173057094216347,-0.11351240426301956,0.10462376475334167,0.49020493030548096,0.20761962234973907,0.7362868189811707,128
Mali,pd_both,loading,0.017291715368628502,-0.10068000853061676,0.16868022084236145,0.4875149130821228,0.2581886053085327,0.6696440577507019,128
Mali,pd_both,theta,0.09821949899196625,-0.1239968091249466,0.3591821491718292,0.7017788887023926,0.42890843749046326,1.0737712383270264,128
Mali,pdr_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pdr_both,f_both,0.1316160410642624,-0.014388066716492176,0.2882031202316284,0.3530025780200958,0.207212433218956,0.4982094466686249,128
Mali,pdr_both,trigger,0.1325501799583435,-0.09329072386026382,0.39955222606658936,0.6945122480392456,0.5497002601623535,0.8499740362167358,128
Mali,pdr_both,basis,-0.04531649872660637,-0.13368508219718933,0.048567838966846466,0.14683446288108826,0.07148342579603195,0.23065467178821564,128
Mali,pdr_both,loading,-0.036528173834085464,-0.09859546273946762,0.015423282980918884,0.0665205717086792,0.011760937049984932,0.14071150124073029,128
Mali,pdr_both,theta,0.11134880781173706,-0.06841887533664703,0.28121069073677063,0.6459553837776184,0.448540598154068,0.873095691204071,128
Mali,headline_ratio,t,0.976824939250946,0.27665573358535767,1.738846778869629,1.1606286764144897,1.0012640953063965,1.390067458152771,128
Mali,headline_ratio,lam,0.033258676528930664,-0.07128991186618805,0.13956154882907867,0.08669767528772354,0.05692782998085022,0.12813271582126617,128
Mali,headline_ratio,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,headline_ratio,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,headline_ratio,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,headline_ratio,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,headline_ratio,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,headline_ratio,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,sn_better,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,sn_better,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,sn_better,f,0.0651549025870329,-0.19958513932458116,0.3210308057586037,0.6678377515170872,0.5312223569063387,0.8019045048116996,128
Mali,sn_better,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,sn_better,trigger,0.1303098051740658,-0.03382984015585543,0.3080229052444401,0.3420632385819227,0.23438008179560837,0.4670370219025825,128
Mali,sn_better,basis,0.03257745129351645,-0.09922486847464015,0.19265638606676336,0.17917598211434047,0.11159677213351231,0.2704956662617467,128
Mali,sn_better,loading,0.03257745129351645,-0.03452925637958533,0.12797487511523953,0.048866176940274675,0.016080750968386855,0.0984787194513672,128
Mali,sn_better,theta,0.03257745129351645,-0.1952997002997003,0.22823082649606855,0.504950495049505,0.36382261637566676,0.6319046052631577,128
Mali,pbelow_none,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pbelow_none,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pbelow_none,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pbelow_none,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pbelow_none,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pbelow_none,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pbelow_none,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Mali,pbelow_none,theta,0.8074493408203125,-0.15558357536792755,1.8035930395126343,0.8074545860290527,0.6940666437149048,0.9617668986320496,128
Nigeria,switch_transfer,t,0.9931039214134216,0.39273783564567566,1.6157584190368652,0.9931349158287048,0.8321429491043091,1.1078262329101562,128
Nigeria,switch_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_transfer,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_transfer,t,0.8657894730567932,0.537272572517395,1.2055531740188599,0.870328426361084,0.7425105571746826,1.0000483989715576,128
Nigeria,d_pbelow_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_transfer,theta,0.0374363474547863,-0.07513239979743958,0.14428971707820892,0.11234136670827866,0.08437060564756393,0.1431756466627121,128
Nigeria,d_expinc_transfer,t,0.9939366579055786,0.6084508895874023,1.3088374137878418,0.9939393997192383,0.8398539423942566,1.131385087966919,128
Nigeria,d_expinc_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_transfer,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_contraction,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_contraction,lam,0.998521089553833,-0.13952842354774475,2.0628883838653564,0.9991776347160339,0.8481671214103699,1.1456959247589111,128
Nigeria,switch_contraction,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_contraction,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_contraction,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_contraction,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_contraction,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_contraction,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_contraction,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_contraction,lam,0.9591795802116394,0.24647156894207,1.6753859519958496,0.9758090376853943,0.8520810604095459,1.151776909828186,128
Nigeria,d_pbelow_contraction,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_contraction,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_contraction,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_contraction,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_contraction,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_contraction,theta,0.008939774706959724,-0.11646533757448196,0.10940583795309067,0.019251244142651558,0.015020295977592468,0.02430877462029457,128
Nigeria,d_expinc_contraction,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_contraction,lam,0.9939716458320618,0.447142094373703,1.6482362747192383,0.9940952062606812,0.8730887174606323,1.132736086845398,128
Nigeria,d_expinc_contraction,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_contraction,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_contraction,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_contraction,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_contraction,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_contraction,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_safety_net,f,0.9980005621910095,0.0028127955738455057,2.0152640342712402,0.9977437257766724,0.8536862730979919,1.1475298404693604,128
Nigeria,switch_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_safety_net,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_safety_net,f,0.4535524547100067,0.15184713900089264,0.8534618616104126,1.0280206203460693,0.8552682399749756,1.2509146928787231,128
Nigeria,d_pbelow_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_safety_net,theta,-0.000584820460062474,-0.1931440681219101,0.20363245904445648,0.37405627965927124,0.2709083557128906,0.48901665210723877,128
Nigeria,d_expinc_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_safety_net,f,1.0262266397476196,0.5057939291000366,1.646335244178772,1.0239111185073853,0.9124577045440674,1.1297826766967773,128
Nigeria,d_expinc_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_safety_net,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_safety_net,f,-0.045133620500564575,-0.33940932154655457,0.25461071729660034,0.817882239818573,0.6764360666275024,1.0009709596633911,128
Nigeria,pd_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_safety_net,theta,0.08451179414987564,-0.06941156089305878,0.2858659625053406,0.6522369384765625,0.45298057794570923,0.8702738881111145,128
Nigeria,pdr_safety_net,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_safety_net,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_safety_net,f,-0.045133620500564575,-0.2742766737937927,0.25985056161880493,0.817882239818573,0.6745054721832275,1.0307356119155884,128
Nigeria,pdr_safety_net,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_safety_net,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_safety_net,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_safety_net,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_safety_net,theta,0.08451179414987564,-0.08018053323030472,0.2994767725467682,0.6522369384765625,0.42304131388664246,0.9133511781692505,128
Nigeria,switch_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_insurance,trigger,0.7495481371879578,-0.2789612114429474,1.8606817722320557,0.6929987668991089,0.5817831158638,0.7817066311836243,128
Nigeria,switch_insurance,basis,0.2757534384727478,-0.42535367608070374,0.9430025815963745,0.2869279086589813,0.24319607019424438,0.33634063601493835,128
Nigeria,switch_insurance,loading,0.005736192222684622,-0.12882359325885773,0.13958460092544556,0.011805905029177666,0.009050431661307812,0.0148268798366189,128
Nigeria,switch_insurance,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_insurance,trigger,0.29095566272735596,0.10417729616165161,0.48450127243995667,0.6618675589561462,0.501086413860321,0.8397219777107239,128
Nigeria,d_pbelow_insurance,basis,-0.00016992268501780927,-0.09928178787231445,0.10586855560541153,0.21665553748607635,0.15399262309074402,0.29685166478157043,128
Nigeria,d_pbelow_insurance,loading,0.00972655788064003,-0.039910074323415756,0.05419454723596573,0.036396708339452744,0.019274180755019188,0.06338848173618317,128
Nigeria,d_pbelow_insurance,theta,0.21442802250385284,0.043163448572158813,0.3919399082660675,0.47143638134002686,0.34691956639289856,0.5575273036956787,128
Nigeria,d_expinc_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_insurance,trigger,0.8212395906448364,0.26731032133102417,1.4977048635482788,0.849149763584137,0.7149108648300171,0.994544267654419,128
Nigeria,d_expinc_insurance,basis,0.1251278817653656,-0.1262170523405075,0.4019918739795685,0.13615567982196808,0.11102113127708435,0.15824894607067108,128
Nigeria,d_expinc_insurance,loading,0.06362064927816391,-0.09000279009342194,0.22430630028247833,0.04249972850084305,0.0292460136115551,0.06226316839456558,128
Nigeria,d_expinc_insurance,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_insurance,trigger,-0.002026377012953162,-0.014174366369843483,0.002197170164436102,0.04147122800350189,0.008913824334740639,0.2962055206298828,128
Nigeria,pd_insurance,basis,0.0006204727105796337,-0.0007026653620414436,0.0255386084318161,0.05915261432528496,0.003439784049987793,0.17064787447452545,128
Nigeria,pd_insurance,loading,-0.27469828724861145,-0.5054096579551697,0.28245675563812256,0.5050316452980042,0.11586029082536697,0.994157075881958,128
Nigeria,pd_insurance,theta,0.006159792188555002,-0.00030084443278610706,0.11517738550901413,1.0009390115737915,0.009079528972506523,2.219426393508911,128
Nigeria,pdr_insurance,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_insurance,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_insurance,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_insurance,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_insurance,trigger,0.04574403911828995,-0.16107513010501862,0.25945189595222473,0.6076527237892151,0.494140088558197,0.7496548891067505,128
Nigeria,pdr_insurance,basis,-0.015010703355073929,-0.07684042304754257,0.0456097275018692,0.12635253369808197,0.08778953552246094,0.19507412612438202,128
Nigeria,pdr_insurance,loading,0.009399054571986198,-0.020462917163968086,0.03943892568349838,0.02672092616558075,0.016159407794475555,0.04157399758696556,128
Nigeria,pdr_insurance,theta,0.2670997977256775,0.10086261481046677,0.45402878522872925,0.5227561593055725,0.40107986330986023,0.6699585318565369,128
Nigeria,switch_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,switch_both,f_both,0.34934553503990173,-0.8916674256324768,1.4354376792907715,0.37289395928382874,0.2741432785987854,0.49057984352111816,128
Nigeria,switch_both,trigger,0.60406094789505,-0.8932479023933411,1.63246488571167,0.5804300904273987,0.48418352007865906,0.7257847785949707,128
Nigeria,switch_both,basis,0.02404399961233139,-0.7046356797218323,0.6529216170310974,0.11267466843128204,0.08507221937179565,0.1476655900478363,128
Nigeria,switch_both,loading,-0.008277819491922855,-0.15489262342453003,0.13632367551326752,0.00626249797642231,0.004860528279095888,0.008123979903757572,128
Nigeria,switch_both,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_pbelow_both,f_both,0.22358354926109314,0.012689356692135334,0.4492546319961548,0.49806150794029236,0.3560778796672821,0.6505885720252991,128
Nigeria,d_pbelow_both,trigger,0.2617015242576599,0.029149888083338737,0.5382086634635925,0.5893853306770325,0.4543735086917877,0.7774820923805237,128
Nigeria,d_pbelow_both,basis,0.026624105870723724,-0.11626844853162766,0.1755947470664978,0.17275409400463104,0.0967322364449501,0.26318690180778503,128
Nigeria,d_pbelow_both,loading,0.031946975737810135,-0.06119614839553833,0.1271030455827713,0.07659406960010529,0.024710429832339287,0.14874780178070068,128
Nigeria,d_pbelow_both,theta,0.1246294304728508,-0.08321668952703476,0.34958046674728394,0.5117167830467224,0.4026881158351898,0.6554669737815857,128
Nigeria,d_expinc_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,d_expinc_both,f_both,0.14210008084774017,-0.16368792951107025,0.493872731924057,0.19488348066806793,0.14050398766994476,0.24945051968097687,128
Nigeria,d_expinc_both,trigger,0.7422654032707214,0.09152135252952576,1.4815973043441772,0.7952824831008911,0.6714769601821899,0.928180992603302,128
Nigeria,d_expinc_both,basis,0.05313366651535034,-0.1580338180065155,0.2909553647041321,0.08908924460411072,0.06613936275243759,0.11407935619354248,128
Nigeria,d_expinc_both,loading,0.07577739655971527,-0.07666036486625671,0.2532554864883423,0.04216236248612404,0.02652626298367977,0.06074431166052818,128
Nigeria,d_expinc_both,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pd_both,f_both,0.19710665941238403,-0.05895379185676575,0.5400433540344238,0.5043537020683289,0.31407105922698975,0.8428909182548523,128
Nigeria,pd_both,trigger,0.08534859865903854,-0.07005433738231659,0.2656245231628418,0.43889546394348145,0.26672282814979553,0.7139175534248352,128
Nigeria,pd_both,basis,0.010860218666493893,-0.10201430320739746,0.19390054047107697,0.39902520179748535,0.188625305891037,0.6143536567687988,128
Nigeria,pd_both,loading,0.04432088881731033,-0.0794292613863945,0.22777633368968964,0.4423118829727173,0.16341853141784668,0.6560885310173035,128
Nigeria,pd_both,theta,0.15367978811264038,-0.0488717257976532,0.3873218595981598,0.5584744811058044,0.37083700299263,0.8749092817306519,128
Nigeria,pdr_both,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_both,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_both,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pdr_both,f_both,0.16339388489723206,-0.032567478716373444,0.3386197090148926,0.46358418464660645,0.3424351215362549,0.6267209649085999,128
Nigeria,pdr_both,trigger,0.01576865464448929,-0.1998569816350937,0.2040605992078781,0.6109028458595276,0.49107563495635986,0.7640693187713623,128
Nigeria,pdr_both,basis,0.013452472165226936,-0.06281716376543045,0.09576579183340073,0.101709745824337,0.06394488364458084,0.1512240469455719,128
Nigeria,pdr_both,loading,0.0027862507849931717,-0.04452206566929817,0.05214928463101387,0.0488254614174366,0.01604299806058407,0.09542600810527802,128
Nigeria,pdr_both,theta,0.17342035472393036,-0.03503275290131569,0.3375393748283386,0.6028745174407959,0.411479651927948,0.7503480315208435,128
Nigeria,headline_ratio,t,0.9867342114448547,0.38092824816703796,1.7963091135025024,1.0841176509857178,0.9475728273391724,1.2636231184005737,128
Nigeria,headline_ratio,lam,0.07887930423021317,-0.07244297116994858,0.2599334120750427,0.15193702280521393,0.09506697952747345,0.2309105396270752,128
Nigeria,headline_ratio,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,headline_ratio,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,headline_ratio,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,headline_ratio,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,headline_ratio,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,headline_ratio,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,sn_better,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,sn_better,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,sn_better,f,0.0,-0.2940048773686033,0.2927199517157654,0.6283716283716284,0.5103344106378206,0.7835894083033672,128
Nigeria,sn_better,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,sn_better,trigger,0.03396603396603397,-0.20704323445122516,0.24823891958509678,0.37362637362637363,0.2620650880369891,0.4951047252594191,128
Nigeria,sn_better,basis,0.03396603396603397,-0.14319478538867883,0.22463879220858518,0.23776223776223776,0.145828621401403,0.33989160525597534,128
Nigeria,sn_better,loading,-0.03396603396603397,-0.10008205017659491,0.0,0.03396603396603397,0.0,0.08680117467890813,128
Nigeria,sn_better,theta,0.06793206793206794,-0.18110231545616468,0.3001706915299349,0.6113886113886113,0.48337880568864416,0.7643289503888088,128
Nigeria,pbelow_none,t,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pbelow_none,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pbelow_none,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pbelow_none,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pbelow_none,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pbelow_none,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pbelow_none,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Nigeria,pbelow_none,theta,0.8069649338722229,-0.05550558492541313,1.8346165418624878,0.8069701194763184,0.6976565718650818,0.9383189082145691,128
Tanzania,switch_transfer,t,0.9931086897850037,0.3620104491710663,1.5898792743682861,0.9931185245513916,0.8498926758766174,1.1288090944290161,128
Tanzania,switch_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,switch_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,switch_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,switch_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,switch_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,switch_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,switch_transfer,theta,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,d_pbelow_transfer,t,0.9464868307113647,0.6334362626075745,1.356080412864685,0.9318206310272217,0.8015643358230591,1.0970847606658936,128
Tanzania,d_pbelow_transfer,lam,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,d_pbelow_transfer,f,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,d_pbelow_transfer,f_both,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,d_pbelow_transfer,trigger,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,d_pbelow_transfer,basis,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,d_pbelow_transfer,loading,0.0,0.0,0.0,0.0,0.0,0.0,128
Tanzania,d_pbelow_transfer,theta,0.035009633749723434,-0.05945882573723793,0.12669289112091064,0.05618108808994293,0.04274284094572067,0.0723932534456253,128
