step,elbo
1049,-776757.625
1050,-782043.125
1051,-792167.1875
1052,-756533.0
1053,-769970.875
1054,-754188.9375
1055,-753312.625
1056,-766671.25
1057,-766994.125
1058,-770966.8125
1059,-767789.5625
1060,-760705.125
1061,-757418.6875
1062,-752287.75
1063,-759649.25
1064,-757374.8125
1065,-766808.875
1066,-747165.875
1067,-770563.0
1068,-748676.8125
1069,-766199.125
1070,-777298.9375
1071,-758014.75
1072,-754021.625
1073,-766057.3125
1074,-754995.75
1075,-762940.0
1076,-755334.25
1077,-767688.4375
1078,-757614.0625
1079,-763642.8125
1080,-763425.0625
1081,-779279.0
1082,-760501.8125
1083,-760216.75
1084,-755215.625
1085,-757207.625
1086,-766791.9375
1087,-756309.625
1088,-756124.625
1089,-759114.625
1090,-767229.1875
1091,-763339.25
1092,-759416.125
1093,-759924.9375
1094,-755011.625
1095,-765549.8125
1096,-751578.25
1097,-753288.5625
1098,-757141.5625
1099,-767079.75
1100,-746513.125
1101,-764503.75
1102,-748616.75
1103,-744348.25
1104,-748225.5625
1105,-750831.5625
1106,-745743.6875
1107,-761175.0
1108,-765576.375
1109,-749225.0
1110,-747203.0
1111,-769479.875
1112,-755248.875
1113,-751449.1875
1114,-752045.375
1115,-760013.9375
1116,-758397.1875
1117,-749421.0625
1118,-764270.875
1119,-746273.125
1120,-757279.1875
1121,-751162.625
1122,-754946.0
1123,-753569.5
1124,-746724.3125
1125,-749382.8125
1126,-746854.3125
1127,-750583.5
1128,-752432.5
1129,-752227.0625
1130,-743223.625
1131,-759845.4375
1132,-745389.6875
1133,-744042.125
1134,-745985.625
1135,-747955.25
1136,-754704.5625
1137,-748815.375
1138,-745624.3125
1139,-754610.9375
1140,-751532.3125
1141,-748577.8125
1142,-751617.4375
1143,-745392.375
1144,-739959.125
1145,-739053.6875
1146,-748146.625
1147,-747067.875
1148,-746170.375
1149,-752466.6875
1150,-741892.5625
1151,-747465.25
1152,-747323.5625
1153,-742407.875
1154,-757376.4375
1155,-739723.8125
1156,-752280.25
1157,-752911.375
1158,-739329.375
1159,-745775.0
1160,-749299.625
1161,-737629.1875
1162,-742368.875
1163,-741865.125
1164,-742626.5
1165,-740909.375
1166,-741493.625
1167,-742585.4375
1168,-738531.9375
1169,-737899.6875
1170,-743564.625
1171,-742561.3125
1172,-744312.0625
1173,-742333.0
1174,-743811.875
1175,-743174.0625
1176,-737902.25
1177,-741640.75
1178,-754227.75
1179,-738317.75
1180,-753041.9375
1181,-742705.5
1182,-739751.1875
1183,-749903.5
1184,-736252.375
1185,-738375.125
1186,-740113.6875
1187,-742332.25
1188,-742947.875
1189,-737262.1875
1190,-737625.8125
1191,-738505.8125
1192,-743428.25
1193,-742216.875
1194,-742307.75
1195,-743683.875
1196,-738305.9375
1197,-741360.75
1198,-736961.0
1199,-735863.375
1200,-743903.3125
1201,-734857.125
1202,-738445.9375
1203,-741237.25
1204,-735080.6875
1205,-736665.875
1206,-736348.25
1207,-736437.5625
1208,-733879.125
1209,-738931.9375
1210,-734224.125
1211,-739872.375
1212,-733315.875
1213,-737040.6875
1214,-738685.25
1215,-737039.0
1216,-734775.5
1217,-735349.1875
1218,-733974.125
1219,-738662.8125
1220,-735539.1875
1221,-732231.8125
1222,-733242.875
1223,-737850.5
1224,-733986.3125
1225,-733431.625
1226,-733634.4375
1227,-732705.25
1228,-732550.8125
1229,-738060.375
1230,-732715.6875
1231,-736410.9375
1232,-731503.9375
1233,-734423.6875
1234,-733946.9375
1235,-737236.1875
1236,-734540.1875
1237,-741591.125
1238,-734751.625
1239,-732636.1875
1240,-734758.4375
1241,-732501.0625
1242,-732103.125
1243,-730919.5625
1244,-733116.625
1245,-734203.3125
1246,-732549.0625
1247,-734572.875
1248,-733537.5625
1249,-738515.6875
1250,-733491.5625
1251,-730057.375
1252,-731294.8125
1253,-736226.5625
1254,-733793.0
1255,-731016.625
1256,-733648.9375
1257,-731363.5625
1258,-732374.375
1259,-729673.25
1260,-731750.375
1261,-733020.3125
1262,-728298.4375
1263,-731057.6875
1264,-732414.4375
1265,-729767.1875
1266,-733548.0625
1267,-732818.0625
1268,-731936.0625
1269,-729522.125
1270,-734027.1875
