step,elbo
1087,-7112317.5
1088,-7515015.5
1089,-7610341.5
1090,-9021902.0
1091,-7725822.0
1092,-9830435.0
1093,-7736715.0
1094,-6743437.5
1095,-7808351.0
1096,-6940808.0
1097,-6926352.5
1098,-7531378.0
1099,-7382766.5
1100,-7414538.5
1101,-8853843.0
1102,-8318114.0
1103,-7059440.5
1104,-7787683.5
1105,-6064727.5
1106,-5945365.5
1107,-8761364.0
1108,-8080632.0
1109,-6386644.0
1110,-6308331.0
1111,-9271599.0
1112,-9072765.0
1113,-6879585.0
1114,-7690121.5
1115,-8220568.5
1116,-7824457.5
1117,-7477540.5
1118,-8782421.0
1119,-7474151.0
1120,-6671854.5
1121,-6450613.5
1122,-8744387.0
1123,-7016129.5
1124,-7282839.0
1125,-7381032.5
1126,-6942150.5
1127,-8650235.0
1128,-8117072.5
1129,-6887829.5
1130,-6627173.0
1131,-8126968.0
1132,-7308524.5
1133,-6604414.5
1134,-7580174.0
1135,-7180974.5
1136,-8380186.0
1137,-7479730.5
1138,-6244854.0
1139,-8073239.5
1140,-8581406.0
1141,-6965399.0
1142,-7668417.0
1143,-5223430.0
1144,-6360829.5
1145,-6761215.5
1146,-7365249.5
1147,-7049333.0
1148,-7758894.5
1149,-7701739.0
1150,-6327277.0
1151,-7318134.5
1152,-7481998.5
1153,-6560299.5
1154,-7694443.5
1155,-5953711.0
1156,-7300911.0
1157,-7076800.0
1158,-6382101.0
1159,-7217755.0
1160,-7795033.0
1161,-6310147.5
1162,-6746241.0
1163,-7262541.5
1164,-7937885.0
1165,-6090406.5
1166,-6221523.5
1167,-6508912.5
1168,-6293216.5
1169,-5626333.5
1170,-6679751.5
1171,-7429679.5
1172,-5978761.5
1173,-7351679.5
1174,-7394872.5
1175,-7587407.5
1176,-6360830.5
1177,-6868813.0
1178,-7556435.5
1179,-7010207.5
1180,-7187191.5
1181,-6522549.0
1182,-6472093.0
1183,-6757477.0
1184,-6684386.0
1185,-6029222.5
1186,-7944913.5
1187,-6331452.0
1188,-7792924.0
1189,-6241088.5
1190,-6987614.0
1191,-7148410.5
1192,-6548034.0
1193,-6200209.0
1194,-7449281.0
1195,-7219726.0
1196,-6783771.0
1197,-6482107.5
1198,-6069364.0
1199,-5887884.5
1200,-8347379.0
1201,-5116653.0
1202,-6862367.0
1203,-6950407.5
1204,-5912645.0
1205,-6160292.0
1206,-6166031.0
1207,-5782735.5
1208,-5858208.0
1209,-6013879.5
1210,-5277744.5
1211,-7130780.0
1212,-6089548.0
1213,-5767064.5
1214,-7073991.5
1215,-6740408.5
1216,-5572087.0
1217,-6519475.5
1218,-6129210.5
1219,-6497289.5
1220,-5965616.0
1221,-6853182.0
1222,-5757865.0
1223,-6938715.0
1224,-6353022.0
1225,-6040530.0
1226,-6848924.0
1227,-5146789.5
1228,-5250832.5
1229,-6209086.5
1230,-6373910.5
1231,-7795755.5
1232,-6383274.0
1233,-7215794.5
1234,-5561488.5
1235,-6656908.5
1236,-7533627.5
1237,-6038746.0
1238,-6658826.0
1239,-5230132.0
1240,-7486406.5
1241,-6069204.0
1242,-4830123.0
1243,-6111154.0
1244,-6059249.5
1245,-6105391.5
1246,-6554479.0
1247,-6221471.5
1248,-6859488.5
1249,-6633067.5
1250,-6785043.0
1251,-5480178.0
1252,-6287783.0
1253,-7515418.5
1254,-5816807.5
1255,-6166632.0
1256,-5613743.5
1257,-7281987.0
1258,-6084871.5
1259,-5761401.0
1260,-5929424.0
1261,-6870840.5
1262,-4897539.5
1263,-7421896.5
1264,-6235960.0
1265,-5364335.0
1266,-5907250.0
1267,-6201949.5
1268,-6300317.0
1269,-5498069.0
1270,-6510515.0
1271,-6489080.0
1272,-5566533.5
1273,-6397227.0
1274,-5780781.0
1275,-6435998.0
1276,-6572679.5
1277,-5113253.5
1278,-5312771.0
1279,-5717301.5
1280,-6356049.0
1281,-5366844.0
1282,-5608802.0
1283,-6484112.5
1284,-7000250.0
1285,-6959032.0
1286,-6346382.5
1287,-5679447.5
1288,-6098339.5
1289,-6489904.5
1290,-5434579.5
1291,-6821903.0
1292,-5593217.5
1293,-4996553.0
1294,-6029927.0
1295,-5917643.0
1296,-5927526.5
1297,-5955310.5
1298,-5769046.5
1299,-4749282.5
1300,-6350881.5
1301,-5593343.0
1302,-5814531.5
1303,-4939969.5
1304,-5404216.0
1305,-5298282.5
1306,-5304856.5
1307,-5162207.0
1308,-5786172.0
1309,-6813254.0
1310,-5092610.0
1311,-5771573.0
1312,-5485560.0
1313,-5685902.5
1314,-5801202.5
1315,-5399668.0
1316,-5874003.5
1317,-6036368.5
1318,-5558787.5
1319,-7400733.0
1320,-5346781.5
1321,-5428784.5
1322,-5239088.5
1323,-5592190.0
1324,-5057769.0
1325,-6819394.0
1326,-6025419.5
1327,-6035345.0
1328,-4736030.0
1329,-5875353.5
1330,-5877664.5
1331,-5720541.0
1332,-5364397.5
1333,-5750733.0
1334,-5130688.0
1335,-5911027.0
1336,-5360124.5
1337,-6120584.5
1338,-5870246.5
1339,-5480742.5
1340,-5738951.0
1341,-4999389.5
1342,-4639522.0
1343,-5781676.0
1344,-5914210.0
1345,-6094471.5
1346,-4602957.0
1347,-5297752.0
1348,-6553230.0
1349,-5620473.0
1350,-5835333.5
1351,-5806424.0
1352,-6102185.0
1353,-5506266.5
1354,-5182366.0
1355,-5680872.5
1356,-4800695.0
1357,-5540089.5
1358,-5546948.0
1359,-4821870.0
1360,-5867581.5
1361,-5651358.5
1362,-4429051.0
1363,-5897339.0
1364,-5533644.5
1365,-5565302.5
1366,-5720744.5
1367,-5600964.5
1368,-5847188.0
1369,-5585000.5
1370,-5663804.0
1371,-5878865.0
1372,-5408988.0
1373,-4485100.5
1374,-5481353.5
1375,-3871437.0
1376,-4978346.5
1377,-6021258.0
1378,-6424463.5
1379,-4512931.0
1380,-5418486.5
1381,-5043384.0
1382,-5125637.5
1383,-5641240.0
1384,-4917727.0
1385,-5771573.5
1386,-4274476.0
1387,-4638516.5
1388,-5309078.5
1389,-5275227.5
1390,-5641374.0
1391,-5037124.5
1392,-5014809.5
1393,-5217560.5
1394,-5036597.5
1395,-4876435.0
1396,-4306556.0
1397,-4988068.0
1398,-5173618.5
1399,-4569613.5
1400,-5180830.0
1401,-5273229.5
1402,-5288753.0
1403,-4976145.0
1404,-5049819.5
1405,-5847019.0
1406,-4442698.5
1407,-5565458.5
1408,-4145659.5
1409,-5663218.5
1410,-5802543.5
1411,-4514502.5
1412,-5058344.5
1413,-4662908.5
1414,-4906330.0
1415,-5396338.5
1416,-6294364.5
1417,-5121908.0
1418,-5069303.0
1419,-5482855.0
1420,-4561765.5
1421,-4672976.0
1422,-5030108.5
1423,-5211092.0
1424,-5083448.5
1425,-5132816.5
1426,-5524179.5
1427,-5375313.0
1428,-5416812.5
1429,-5316675.0
1430,-4642404.5
1431,-4194551.5
1432,-5256933.5
1433,-6013453.0
1434,-5757488.0
1435,-5530012.5
1436,-4867165.5
1437,-5652489.0
1438,-5392042.5
1439,-4411139.0
1440,-4867124.5
1441,-5645615.0
1442,-5143513.5
1443,-4423353.0
1444,-4880866.5
1445,-5000811.0
1446,-5050836.5
1447,-4899976.0
1448,-4694759.0
1449,-4526806.5
1450,-5495204.0
1451,-4528467.5
1452,-4863990.0
1453,-5161380.0
1454,-5057324.5
1455,-4783953.0
1456,-4570143.5
1457,-4837697.5
1458,-5000117.5
1459,-4466576.5
1460,-5295356.5
1461,-4789261.5
1462,-4289515.5
1463,-4570443.0
1464,-4554452.0
1465,-5385436.0
1466,-4877389.5
1467,-5267321.0
1468,-5074986.5
1469,-4746463.5
1470,-4281040.0
1471,-3924752.5
1472,-3981730.0
1473,-4358441.5
1474,-4569096.5
1475,-4323229.5
1476,-4331239.0
1477,-4873067.0
1478,-4723004.5
1479,-4820933.5
1480,-4454390.0
1481,-5064257.0
1482,-4794921.5
1483,-4604496.5
1484,-4911943.5
1485,-4785284.0
1486,-4302091.0
1487,-4566372.5
1488,-4582553.5
1489,-5809754.0
1490,-4806178.0
1491,-4147225.25
1492,-4296823.5
1493,-4135856.25
1494,-4171454.75
1495,-4096164.5
1496,-4555113.5
